,postId,Score,userId,ViewCount,CommentCount,Reputation,Views,UpVotes,DownVotes,outlier_col
37691,21249,1,7972,0,0,11631,1050,1230,187,UpVotes
37692,21259,0,7972,0,1,11631,1050,1230,187,UpVotes
37693,21261,3,7972,0,0,11631,1050,1230,187,UpVotes
37694,21262,1,7972,0,1,11631,1050,1230,187,UpVotes
37695,21264,1,7972,0,0,11631,1050,1230,187,UpVotes
37696,21279,6,7972,0,1,11631,1050,1230,187,UpVotes
37697,21349,3,7972,0,1,11631,1050,1230,187,UpVotes
37698,21353,4,7972,0,1,11631,1050,1230,187,UpVotes
37699,21366,3,7972,0,1,11631,1050,1230,187,UpVotes
37700,21368,2,7972,0,0,11631,1050,1230,187,UpVotes
37701,21377,1,7972,0,0,11631,1050,1230,187,UpVotes
37702,21379,3,7972,0,1,11631,1050,1230,187,UpVotes
37703,21417,15,7972,0,3,11631,1050,1230,187,UpVotes
37704,21466,5,7972,0,9,11631,1050,1230,187,UpVotes
37705,21468,1,7972,0,2,11631,1050,1230,187,UpVotes
37706,21469,1,7972,0,0,11631,1050,1230,187,UpVotes
37707,21470,1,7972,0,0,11631,1050,1230,187,UpVotes
37708,21479,2,7972,0,0,11631,1050,1230,187,UpVotes
37709,21516,3,7972,0,2,11631,1050,1230,187,UpVotes
37710,21526,0,7972,0,0,11631,1050,1230,187,UpVotes
37711,21528,1,7972,0,1,11631,1050,1230,187,UpVotes
37712,21569,1,7972,0,3,11631,1050,1230,187,UpVotes
37713,21583,2,7972,0,0,11631,1050,1230,187,UpVotes
37714,21607,2,7972,0,0,11631,1050,1230,187,UpVotes
37715,21609,6,7972,0,0,11631,1050,1230,187,UpVotes
37716,21611,2,7972,0,0,11631,1050,1230,187,UpVotes
37717,21615,1,7972,0,0,11631,1050,1230,187,UpVotes
37718,21704,1,7972,0,0,11631,1050,1230,187,UpVotes
37719,21749,6,7972,0,10,11631,1050,1230,187,UpVotes
37720,21757,4,7972,0,0,11631,1050,1230,187,UpVotes
37721,21785,3,7972,0,8,11631,1050,1230,187,UpVotes
37722,21915,2,7972,0,0,11631,1050,1230,187,UpVotes
37723,21918,1,7972,0,3,11631,1050,1230,187,UpVotes
37724,21966,3,7972,0,1,11631,1050,1230,187,UpVotes
37725,21982,4,7972,0,0,11631,1050,1230,187,UpVotes
37726,21986,3,7972,0,1,11631,1050,1230,187,UpVotes
37727,22012,16,7972,0,14,11631,1050,1230,187,UpVotes
37728,22025,5,7972,0,0,11631,1050,1230,187,UpVotes
37729,22040,11,7972,344,6,11631,1050,1230,187,UpVotes
37730,22044,6,7972,0,6,11631,1050,1230,187,UpVotes
37731,22095,1,7972,0,0,11631,1050,1230,187,UpVotes
37732,22131,1,7972,0,0,11631,1050,1230,187,UpVotes
37733,22151,1,7972,0,0,11631,1050,1230,187,UpVotes
37734,22152,7,7972,0,1,11631,1050,1230,187,UpVotes
37735,22153,3,7972,0,0,11631,1050,1230,187,UpVotes
37736,22155,1,7972,0,0,11631,1050,1230,187,UpVotes
37737,22158,2,7972,0,0,11631,1050,1230,187,UpVotes
37738,22333,2,7972,0,0,11631,1050,1230,187,UpVotes
37739,22360,4,7972,0,1,11631,1050,1230,187,UpVotes
37740,22383,2,7972,0,1,11631,1050,1230,187,UpVotes
37741,22609,5,7972,0,2,11631,1050,1230,187,UpVotes
37742,22612,1,7972,0,1,11631,1050,1230,187,UpVotes
37743,22614,3,7972,0,0,11631,1050,1230,187,UpVotes
37744,22621,1,7972,0,0,11631,1050,1230,187,UpVotes
37745,22622,0,7972,0,0,11631,1050,1230,187,UpVotes
37746,22624,2,7972,0,0,11631,1050,1230,187,UpVotes
37747,22629,3,7972,0,8,11631,1050,1230,187,UpVotes
37748,22631,5,7972,0,2,11631,1050,1230,187,UpVotes
37749,22667,3,7972,0,0,11631,1050,1230,187,UpVotes
37750,22669,2,7972,0,0,11631,1050,1230,187,UpVotes
37751,22670,3,7972,0,1,11631,1050,1230,187,UpVotes
37752,22673,1,7972,0,1,11631,1050,1230,187,UpVotes
37753,22674,2,7972,0,0,11631,1050,1230,187,UpVotes
37754,22675,5,7972,0,0,11631,1050,1230,187,UpVotes
37755,22677,2,7972,0,1,11631,1050,1230,187,UpVotes
37756,22761,4,7972,0,0,11631,1050,1230,187,UpVotes
37757,22768,20,7972,710,3,11631,1050,1230,187,UpVotes
37758,22821,4,7972,0,7,11631,1050,1230,187,UpVotes
37759,22907,1,7972,0,1,11631,1050,1230,187,UpVotes
37760,22947,5,7972,0,1,11631,1050,1230,187,UpVotes
37761,22950,3,7972,0,0,11631,1050,1230,187,UpVotes
37762,22953,0,7972,0,0,11631,1050,1230,187,UpVotes
37763,22992,3,7972,0,2,11631,1050,1230,187,UpVotes
37764,23256,1,7972,0,1,11631,1050,1230,187,UpVotes
37765,23260,1,7972,0,0,11631,1050,1230,187,UpVotes
37766,23345,2,7972,0,0,11631,1050,1230,187,UpVotes
37767,23641,2,7972,0,0,11631,1050,1230,187,UpVotes
37768,23643,1,7972,0,4,11631,1050,1230,187,UpVotes
37769,23645,1,7972,0,3,11631,1050,1230,187,UpVotes
37770,23649,3,7972,0,1,11631,1050,1230,187,UpVotes
37771,23650,1,7972,0,1,11631,1050,1230,187,UpVotes
37772,23653,0,7972,0,0,11631,1050,1230,187,UpVotes
37773,23717,9,7972,0,0,11631,1050,1230,187,UpVotes
37774,23823,3,7972,0,0,11631,1050,1230,187,UpVotes
37775,23825,3,7972,0,3,11631,1050,1230,187,UpVotes
37776,23922,1,7972,0,4,11631,1050,1230,187,UpVotes
37777,23923,11,7972,0,9,11631,1050,1230,187,UpVotes
37778,24076,5,7972,0,1,11631,1050,1230,187,UpVotes
37779,24162,5,7972,0,6,11631,1050,1230,187,UpVotes
37780,24174,3,7972,0,1,11631,1050,1230,187,UpVotes
37781,24189,5,7972,0,0,11631,1050,1230,187,UpVotes
37782,24190,2,7972,0,3,11631,1050,1230,187,UpVotes
37783,24191,2,7972,0,2,11631,1050,1230,187,UpVotes
37784,24228,8,7972,0,0,11631,1050,1230,187,UpVotes
37785,24229,1,7972,0,0,11631,1050,1230,187,UpVotes
37786,24234,2,7972,0,9,11631,1050,1230,187,UpVotes
37787,24237,2,7972,0,2,11631,1050,1230,187,UpVotes
37788,24247,2,7972,0,0,11631,1050,1230,187,UpVotes
37789,24248,3,7972,0,3,11631,1050,1230,187,UpVotes
37790,24295,2,7972,0,3,11631,1050,1230,187,UpVotes
37791,24620,2,7972,0,4,11631,1050,1230,187,UpVotes
37792,24671,1,7972,0,4,11631,1050,1230,187,UpVotes
37793,24922,1,7972,0,0,11631,1050,1230,187,UpVotes
37794,25057,3,7972,0,0,11631,1050,1230,187,UpVotes
37795,25172,1,7972,0,9,11631,1050,1230,187,UpVotes
37796,25173,2,7972,0,2,11631,1050,1230,187,UpVotes
37797,25176,3,7972,0,0,11631,1050,1230,187,UpVotes
37798,25220,13,7972,1200,13,11631,1050,1230,187,UpVotes
37799,25243,6,7972,0,0,11631,1050,1230,187,UpVotes
37800,25346,4,7972,0,5,11631,1050,1230,187,UpVotes
37801,25395,3,7972,0,1,11631,1050,1230,187,UpVotes
37802,25407,2,7972,0,2,11631,1050,1230,187,UpVotes
37803,25419,1,7972,0,0,11631,1050,1230,187,UpVotes
37804,25461,2,7972,0,4,11631,1050,1230,187,UpVotes
37805,25463,2,7972,0,0,11631,1050,1230,187,UpVotes
37806,25758,5,7972,0,0,11631,1050,1230,187,UpVotes
37807,25876,8,7972,0,4,11631,1050,1230,187,UpVotes
37808,26063,2,7972,0,1,11631,1050,1230,187,UpVotes
37809,26092,6,7972,0,16,11631,1050,1230,187,UpVotes
37810,26096,5,7972,0,8,11631,1050,1230,187,UpVotes
37811,26135,1,7972,0,4,11631,1050,1230,187,UpVotes
37812,26173,1,7972,0,1,11631,1050,1230,187,UpVotes
37813,26217,3,7972,0,4,11631,1050,1230,187,UpVotes
37814,26397,1,7972,0,3,11631,1050,1230,187,UpVotes
37815,26442,3,7972,0,0,11631,1050,1230,187,UpVotes
37816,26476,1,7972,0,1,11631,1050,1230,187,UpVotes
37817,26477,2,7972,0,1,11631,1050,1230,187,UpVotes
37818,26514,1,7972,0,2,11631,1050,1230,187,UpVotes
37819,26644,1,7972,0,0,11631,1050,1230,187,UpVotes
37820,27065,1,7972,0,0,11631,1050,1230,187,UpVotes
37821,27082,2,7972,0,0,11631,1050,1230,187,UpVotes
37822,27135,1,7972,0,5,11631,1050,1230,187,UpVotes
37823,27216,1,7972,0,3,11631,1050,1230,187,UpVotes
37824,27282,3,7972,0,1,11631,1050,1230,187,UpVotes
37825,27353,2,7972,0,0,11631,1050,1230,187,UpVotes
37826,27382,6,7972,0,4,11631,1050,1230,187,UpVotes
37827,27810,1,7972,0,0,11631,1050,1230,187,UpVotes
37828,27819,2,7972,0,7,11631,1050,1230,187,UpVotes
37829,27822,1,7972,0,5,11631,1050,1230,187,UpVotes
37830,28007,13,7972,0,6,11631,1050,1230,187,UpVotes
37831,28095,2,7972,0,0,11631,1050,1230,187,UpVotes
37832,28096,1,7972,0,2,11631,1050,1230,187,UpVotes
37833,28200,10,7972,0,3,11631,1050,1230,187,UpVotes
37834,28378,2,7972,0,1,11631,1050,1230,187,UpVotes
37835,28644,2,7972,0,0,11631,1050,1230,187,UpVotes
37836,28648,11,7972,0,8,11631,1050,1230,187,UpVotes
37837,28953,5,7972,0,1,11631,1050,1230,187,UpVotes
37838,29282,1,7972,0,5,11631,1050,1230,187,UpVotes
37839,29288,4,7972,0,1,11631,1050,1230,187,UpVotes
37840,29433,3,7972,0,0,11631,1050,1230,187,UpVotes
37841,29451,2,7972,0,1,11631,1050,1230,187,UpVotes
37842,29516,3,7972,0,4,11631,1050,1230,187,UpVotes
37843,30104,3,7972,0,10,11631,1050,1230,187,UpVotes
37844,30107,5,7972,0,1,11631,1050,1230,187,UpVotes
37845,30112,2,7972,0,0,11631,1050,1230,187,UpVotes
37846,30164,4,7972,0,7,11631,1050,1230,187,UpVotes
37847,30165,2,7972,0,0,11631,1050,1230,187,UpVotes
37848,30166,2,7972,0,0,11631,1050,1230,187,UpVotes
37849,30203,5,7972,0,4,11631,1050,1230,187,UpVotes
37850,30333,1,7972,0,0,11631,1050,1230,187,UpVotes
37851,30433,1,7972,0,0,11631,1050,1230,187,UpVotes
37852,30494,3,7972,0,3,11631,1050,1230,187,UpVotes
37853,30598,1,7972,0,0,11631,1050,1230,187,UpVotes
37854,30603,2,7972,0,5,11631,1050,1230,187,UpVotes
37855,30610,21,7972,0,1,11631,1050,1230,187,UpVotes
37856,32002,5,7972,0,3,11631,1050,1230,187,UpVotes
37857,32217,3,7972,0,1,11631,1050,1230,187,UpVotes
37858,32351,3,7972,0,1,11631,1050,1230,187,UpVotes
37859,32355,4,7972,0,1,11631,1050,1230,187,UpVotes
37860,32664,6,7972,0,0,11631,1050,1230,187,UpVotes
37861,32726,1,7972,0,0,11631,1050,1230,187,UpVotes
37862,32761,1,7972,0,0,11631,1050,1230,187,UpVotes
37863,32772,4,7972,0,5,11631,1050,1230,187,UpVotes
37864,32778,1,7972,0,0,11631,1050,1230,187,UpVotes
37865,32812,2,7972,0,0,11631,1050,1230,187,UpVotes
37866,32944,2,7972,0,2,11631,1050,1230,187,UpVotes
37867,33312,2,7972,0,1,11631,1050,1230,187,UpVotes
37868,33907,1,7972,0,0,11631,1050,1230,187,UpVotes
37869,34097,11,7972,0,2,11631,1050,1230,187,UpVotes
37870,34336,1,7972,0,1,11631,1050,1230,187,UpVotes
37871,34346,1,7972,0,3,11631,1050,1230,187,UpVotes
37872,35629,2,7972,0,3,11631,1050,1230,187,UpVotes
37873,36000,1,7972,0,1,11631,1050,1230,187,UpVotes
37874,36051,35,7972,0,4,11631,1050,1230,187,UpVotes
37875,36085,2,7972,0,0,11631,1050,1230,187,UpVotes
37876,37821,6,7972,0,0,11631,1050,1230,187,UpVotes
37877,37932,1,7972,0,3,11631,1050,1230,187,UpVotes
37878,37954,2,7972,0,2,11631,1050,1230,187,UpVotes
37879,38154,1,7972,0,2,11631,1050,1230,187,UpVotes
37880,40630,0,7972,0,0,11631,1050,1230,187,UpVotes
37881,41553,4,7972,0,0,11631,1050,1230,187,UpVotes
37882,41564,2,7972,0,1,11631,1050,1230,187,UpVotes
37883,43369,4,7972,0,0,11631,1050,1230,187,UpVotes
37884,43463,4,7972,0,1,11631,1050,1230,187,UpVotes
37885,43605,1,7972,0,1,11631,1050,1230,187,UpVotes
37886,43808,1,7972,0,1,11631,1050,1230,187,UpVotes
37887,43840,3,7972,0,3,11631,1050,1230,187,UpVotes
37888,43909,0,7972,0,0,11631,1050,1230,187,UpVotes
37889,44104,10,7972,0,0,11631,1050,1230,187,UpVotes
37890,44451,6,7972,0,2,11631,1050,1230,187,UpVotes
37891,44452,1,7972,0,2,11631,1050,1230,187,UpVotes
37892,44674,1,7972,0,0,11631,1050,1230,187,UpVotes
37893,44675,1,7972,0,0,11631,1050,1230,187,UpVotes
37894,44950,1,7972,0,0,11631,1050,1230,187,UpVotes
37895,44956,1,7972,0,5,11631,1050,1230,187,UpVotes
37896,44958,2,7972,0,1,11631,1050,1230,187,UpVotes
37897,44960,1,7972,0,0,11631,1050,1230,187,UpVotes
37898,45028,0,7972,0,1,11631,1050,1230,187,UpVotes
37899,45031,1,7972,0,3,11631,1050,1230,187,UpVotes
37900,45516,1,7972,0,0,11631,1050,1230,187,UpVotes
37901,45606,2,7972,0,1,11631,1050,1230,187,UpVotes
37902,45649,2,7972,0,10,11631,1050,1230,187,UpVotes
37903,45861,7,7972,0,1,11631,1050,1230,187,UpVotes
37904,45951,1,7972,0,4,11631,1050,1230,187,UpVotes
37905,45992,0,7972,0,0,11631,1050,1230,187,UpVotes
37906,45995,4,7972,0,2,11631,1050,1230,187,UpVotes
37907,45996,0,7972,0,2,11631,1050,1230,187,UpVotes
37908,46007,1,7972,0,0,11631,1050,1230,187,UpVotes
37909,46034,1,7972,0,0,11631,1050,1230,187,UpVotes
37910,46071,3,7972,0,0,11631,1050,1230,187,UpVotes
37911,46073,1,7972,0,1,11631,1050,1230,187,UpVotes
37912,46193,2,7972,0,2,11631,1050,1230,187,UpVotes
37913,46220,8,7972,0,1,11631,1050,1230,187,UpVotes
37914,46367,4,7972,0,0,11631,1050,1230,187,UpVotes
37915,46406,14,7972,0,3,11631,1050,1230,187,UpVotes
37916,46424,0,7972,0,0,11631,1050,1230,187,UpVotes
37917,46923,1,7972,0,1,11631,1050,1230,187,UpVotes
37918,46960,1,7972,0,0,11631,1050,1230,187,UpVotes
37919,46961,3,7972,0,0,11631,1050,1230,187,UpVotes
37920,46997,5,7972,0,6,11631,1050,1230,187,UpVotes
37921,46999,1,7972,0,5,11631,1050,1230,187,UpVotes
37922,47010,2,7972,0,2,11631,1050,1230,187,UpVotes
37923,47133,2,7972,0,1,11631,1050,1230,187,UpVotes
37924,47184,2,7972,0,1,11631,1050,1230,187,UpVotes
37925,47257,2,7972,0,0,11631,1050,1230,187,UpVotes
37926,47280,4,7972,0,2,11631,1050,1230,187,UpVotes
37927,47703,1,7972,0,2,11631,1050,1230,187,UpVotes
37928,47824,2,7972,0,0,11631,1050,1230,187,UpVotes
37929,47884,3,7972,0,0,11631,1050,1230,187,UpVotes
37930,47995,5,7972,0,2,11631,1050,1230,187,UpVotes
37931,48209,0,7972,0,1,11631,1050,1230,187,UpVotes
37932,48276,1,7972,0,2,11631,1050,1230,187,UpVotes
37933,48641,4,7972,0,2,11631,1050,1230,187,UpVotes
37934,48642,1,7972,0,0,11631,1050,1230,187,UpVotes
37935,48709,1,7972,0,1,11631,1050,1230,187,UpVotes
37936,48761,0,7972,0,0,11631,1050,1230,187,UpVotes
37937,48802,2,7972,0,1,11631,1050,1230,187,UpVotes
37938,49137,3,7972,0,5,11631,1050,1230,187,UpVotes
37939,49222,1,7972,0,0,11631,1050,1230,187,UpVotes
37940,49249,1,7972,0,2,11631,1050,1230,187,UpVotes
37941,49386,1,7972,0,1,11631,1050,1230,187,UpVotes
37942,49388,0,7972,0,0,11631,1050,1230,187,UpVotes
37943,49524,1,7972,0,1,11631,1050,1230,187,UpVotes
37944,49661,1,7972,0,0,11631,1050,1230,187,UpVotes
37945,49667,2,7972,0,1,11631,1050,1230,187,UpVotes
37946,49697,6,7972,0,0,11631,1050,1230,187,UpVotes
37947,49807,5,7972,0,4,11631,1050,1230,187,UpVotes
37948,49809,3,7972,0,0,11631,1050,1230,187,UpVotes
37949,49813,1,7972,0,3,11631,1050,1230,187,UpVotes
37950,49999,1,7972,0,1,11631,1050,1230,187,UpVotes
37951,50000,0,7972,0,0,11631,1050,1230,187,UpVotes
37952,50084,2,7972,0,6,11631,1050,1230,187,UpVotes
37953,50143,1,7972,0,1,11631,1050,1230,187,UpVotes
37954,50155,4,7972,0,0,11631,1050,1230,187,UpVotes
37955,50162,1,7972,0,2,11631,1050,1230,187,UpVotes
37956,50223,1,7972,0,1,11631,1050,1230,187,UpVotes
37957,50224,3,7972,0,0,11631,1050,1230,187,UpVotes
37958,50347,2,7972,0,1,11631,1050,1230,187,UpVotes
37959,50494,2,7972,0,0,11631,1050,1230,187,UpVotes
37960,50495,0,7972,0,0,11631,1050,1230,187,UpVotes
37961,50563,3,7972,0,2,11631,1050,1230,187,UpVotes
37962,50564,3,7972,0,1,11631,1050,1230,187,UpVotes
37963,50614,3,7972,0,0,11631,1050,1230,187,UpVotes
37964,50651,2,7972,0,0,11631,1050,1230,187,UpVotes
37965,50652,3,7972,0,5,11631,1050,1230,187,UpVotes
37966,50669,3,7972,0,4,11631,1050,1230,187,UpVotes
37967,50734,0,7972,0,0,11631,1050,1230,187,UpVotes
37968,50736,1,7972,0,0,11631,1050,1230,187,UpVotes
37969,50793,5,7972,0,2,11631,1050,1230,187,UpVotes
37970,51223,6,7972,0,0,11631,1050,1230,187,UpVotes
37971,51254,1,7972,0,1,11631,1050,1230,187,UpVotes
37972,51618,0,7972,0,2,11631,1050,1230,187,UpVotes
37973,51855,1,7972,0,0,11631,1050,1230,187,UpVotes
37974,52287,4,7972,0,3,11631,1050,1230,187,UpVotes
37975,52459,1,7972,0,0,11631,1050,1230,187,UpVotes
37976,53409,1,7972,0,1,11631,1050,1230,187,UpVotes
37977,54773,2,7972,0,1,11631,1050,1230,187,UpVotes
37978,54924,2,7972,0,0,11631,1050,1230,187,UpVotes
37979,54930,5,7972,0,0,11631,1050,1230,187,UpVotes
37980,54938,10,7972,0,2,11631,1050,1230,187,UpVotes
37981,55346,2,7972,0,7,11631,1050,1230,187,UpVotes
37982,55347,3,7972,0,0,11631,1050,1230,187,UpVotes
37983,55351,1,7972,0,0,11631,1050,1230,187,UpVotes
37984,55358,1,7972,0,0,11631,1050,1230,187,UpVotes
37985,55368,8,7972,0,0,11631,1050,1230,187,UpVotes
37986,55537,0,7972,0,2,11631,1050,1230,187,UpVotes
37987,55983,4,7972,0,1,11631,1050,1230,187,UpVotes
37988,55984,1,7972,0,0,11631,1050,1230,187,UpVotes
37989,55989,0,7972,0,0,11631,1050,1230,187,UpVotes
37990,57154,3,7972,0,1,11631,1050,1230,187,UpVotes
37991,57158,2,7972,0,2,11631,1050,1230,187,UpVotes
37992,57622,1,7972,0,3,11631,1050,1230,187,UpVotes
37993,57750,2,7972,0,0,11631,1050,1230,187,UpVotes
37994,58329,3,7972,0,2,11631,1050,1230,187,UpVotes
37995,59348,6,7972,0,2,11631,1050,1230,187,UpVotes
37996,59350,1,7972,0,0,11631,1050,1230,187,UpVotes
37997,59357,0,7972,0,0,11631,1050,1230,187,UpVotes
37998,61259,2,7972,0,0,11631,1050,1230,187,UpVotes
37999,62497,4,7972,0,3,11631,1050,1230,187,UpVotes
38000,62520,1,7972,0,0,11631,1050,1230,187,UpVotes
38001,63498,2,7972,0,0,11631,1050,1230,187,UpVotes
38002,63526,0,7972,0,0,11631,1050,1230,187,UpVotes
38003,64566,2,7972,0,3,11631,1050,1230,187,UpVotes
38004,64644,2,7972,0,1,11631,1050,1230,187,UpVotes
38005,64904,8,7972,0,2,11631,1050,1230,187,UpVotes
38006,64912,0,7972,0,1,11631,1050,1230,187,UpVotes
38007,64916,2,7972,0,5,11631,1050,1230,187,UpVotes
38008,64919,2,7972,0,0,11631,1050,1230,187,UpVotes
38009,64921,1,7972,0,0,11631,1050,1230,187,UpVotes
38010,64923,1,7972,0,0,11631,1050,1230,187,UpVotes
38011,64989,2,7972,0,2,11631,1050,1230,187,UpVotes
38012,64990,2,7972,0,0,11631,1050,1230,187,UpVotes
38013,64997,5,7972,0,6,11631,1050,1230,187,UpVotes
38014,65089,1,7972,0,1,11631,1050,1230,187,UpVotes
38015,65314,7,7972,0,1,11631,1050,1230,187,UpVotes
38016,65354,3,7972,0,1,11631,1050,1230,187,UpVotes
38017,66052,7,7972,0,3,11631,1050,1230,187,UpVotes
38018,66054,2,7972,0,0,11631,1050,1230,187,UpVotes
38019,66091,3,7972,0,0,11631,1050,1230,187,UpVotes
38020,67446,2,7972,0,1,11631,1050,1230,187,UpVotes
38021,69263,7,7972,581,1,11631,1050,1230,187,UpVotes
38022,69326,2,7972,0,3,11631,1050,1230,187,UpVotes
38023,71659,1,7972,0,0,11631,1050,1230,187,UpVotes
38024,79989,1,7972,0,1,11631,1050,1230,187,UpVotes
38025,81536,1,7972,0,0,11631,1050,1230,187,UpVotes
38037,21030,5,8507,0,2,5115,719,733,25,UpVotes
38038,21048,2,8507,0,3,5115,719,733,25,UpVotes
38039,21051,2,8507,0,1,5115,719,733,25,UpVotes
38040,21148,2,8507,0,6,5115,719,733,25,UpVotes
38041,21374,4,8507,0,0,5115,719,733,25,UpVotes
38042,21674,2,8507,0,3,5115,719,733,25,UpVotes
38043,22874,2,8507,0,1,5115,719,733,25,UpVotes
38044,23853,3,8507,0,1,5115,719,733,25,UpVotes
38045,24309,3,8507,0,2,5115,719,733,25,UpVotes
38046,24512,5,8507,0,1,5115,719,733,25,UpVotes
38047,24743,0,8507,0,0,5115,719,733,25,UpVotes
38048,25753,4,8507,0,1,5115,719,733,25,UpVotes
38049,25828,10,8507,0,2,5115,719,733,25,UpVotes
38050,25836,5,8507,407,0,5115,719,733,25,UpVotes
38051,25900,4,8507,0,0,5115,719,733,25,UpVotes
38052,26179,3,8507,0,0,5115,719,733,25,UpVotes
38053,26278,0,8507,0,2,5115,719,733,25,UpVotes
38054,26519,1,8507,0,0,5115,719,733,25,UpVotes
38055,26816,1,8507,0,0,5115,719,733,25,UpVotes
38056,28283,1,8507,0,3,5115,719,733,25,UpVotes
38057,28346,4,8507,0,2,5115,719,733,25,UpVotes
38058,28347,4,8507,0,2,5115,719,733,25,UpVotes
38059,28530,4,8507,0,1,5115,719,733,25,UpVotes
38060,28855,1,8507,0,4,5115,719,733,25,UpVotes
38061,28998,1,8507,0,0,5115,719,733,25,UpVotes
38062,29382,22,8507,0,4,5115,719,733,25,UpVotes
38063,29767,7,8507,0,4,5115,719,733,25,UpVotes
38064,29784,29,8507,0,1,5115,719,733,25,UpVotes
38065,29966,11,8507,0,3,5115,719,733,25,UpVotes
38066,30003,6,8507,0,0,5115,719,733,25,UpVotes
38067,30053,28,8507,0,2,5115,719,733,25,UpVotes
38068,30306,3,8507,0,2,5115,719,733,25,UpVotes
38069,30392,17,8507,0,2,5115,719,733,25,UpVotes
38070,31088,18,8507,476,10,5115,719,733,25,UpVotes
38071,31619,6,8507,0,2,5115,719,733,25,UpVotes
38072,31679,24,8507,952,5,5115,719,733,25,UpVotes
38073,31681,14,8507,0,2,5115,719,733,25,UpVotes
38074,31754,0,8507,0,0,5115,719,733,25,UpVotes
38075,31758,11,8507,0,0,5115,719,733,25,UpVotes
38076,31779,0,8507,0,0,5115,719,733,25,UpVotes
38077,31785,2,8507,0,1,5115,719,733,25,UpVotes
38078,31829,4,8507,0,5,5115,719,733,25,UpVotes
38079,32054,11,8507,0,4,5115,719,733,25,UpVotes
38080,32086,11,8507,0,4,5115,719,733,25,UpVotes
38081,32090,6,8507,0,2,5115,719,733,25,UpVotes
38082,32451,11,8507,0,1,5115,719,733,25,UpVotes
38083,32607,13,8507,0,6,5115,719,733,25,UpVotes
38084,32904,7,8507,0,2,5115,719,733,25,UpVotes
38085,32986,11,8507,0,6,5115,719,733,25,UpVotes
38086,33077,7,8507,0,5,5115,719,733,25,UpVotes
38087,33459,12,8507,0,1,5115,719,733,25,UpVotes
38088,33734,4,8507,0,0,5115,719,733,25,UpVotes
38089,33825,5,8507,0,2,5115,719,733,25,UpVotes
38090,34709,6,8507,0,3,5115,719,733,25,UpVotes
38091,34713,9,8507,0,4,5115,719,733,25,UpVotes
38092,35359,4,8507,0,3,5115,719,733,25,UpVotes
38093,35670,12,8507,0,1,5115,719,733,25,UpVotes
38094,35675,5,8507,0,0,5115,719,733,25,UpVotes
38095,35707,17,8507,0,7,5115,719,733,25,UpVotes
38096,35770,4,8507,0,1,5115,719,733,25,UpVotes
38097,43869,3,8507,0,1,5115,719,733,25,UpVotes
38098,44124,4,8507,0,0,5115,719,733,25,UpVotes
38099,44180,8,8507,0,0,5115,719,733,25,UpVotes
38100,44495,15,8507,0,3,5115,719,733,25,UpVotes
38101,47241,1,8507,0,0,5115,719,733,25,UpVotes
38102,60935,6,8507,0,0,5115,719,733,25,UpVotes
38103,61035,3,8507,0,3,5115,719,733,25,UpVotes
38104,61283,3,8507,0,2,5115,719,733,25,UpVotes
38105,61292,12,8507,0,0,5115,719,733,25,UpVotes
38106,93700,8,8507,188,5,5115,719,733,25,UpVotes
38107,93835,31,8507,0,3,5115,719,733,25,UpVotes
38108,105004,10,8507,0,1,5115,719,733,25,UpVotes
38784,21858,0,22468,0,0,2147,1471,2219,103,UpVotes
38785,28976,0,22468,0,0,2147,1471,2219,103,UpVotes
38786,33479,0,22468,0,0,2147,1471,2219,103,UpVotes
38787,33480,0,22468,0,0,2147,1471,2219,103,UpVotes
38788,41630,0,22468,0,0,2147,1471,2219,103,UpVotes
38789,50757,0,22468,0,0,2147,1471,2219,103,UpVotes
38790,55380,2,22468,0,0,2147,1471,2219,103,UpVotes
38791,55388,1,22468,0,0,2147,1471,2219,103,UpVotes
38792,55395,5,22468,0,1,2147,1471,2219,103,UpVotes
38793,55541,0,22468,0,0,2147,1471,2219,103,UpVotes
38794,55644,0,22468,0,0,2147,1471,2219,103,UpVotes
38795,55645,0,22468,0,0,2147,1471,2219,103,UpVotes
38796,55903,0,22468,0,0,2147,1471,2219,103,UpVotes
38797,56388,3,22468,0,0,2147,1471,2219,103,UpVotes
38798,57536,4,22468,1229,0,2147,1471,2219,103,UpVotes
38799,60031,2,22468,0,2,2147,1471,2219,103,UpVotes
38800,60488,1,22468,112,0,2147,1471,2219,103,UpVotes
38801,61311,4,22468,0,0,2147,1471,2219,103,UpVotes
38802,61385,0,22468,0,0,2147,1471,2219,103,UpVotes
38803,61386,0,22468,0,0,2147,1471,2219,103,UpVotes
38804,61387,0,22468,0,0,2147,1471,2219,103,UpVotes
38805,61388,0,22468,0,0,2147,1471,2219,103,UpVotes
38806,61445,1,22468,168,0,2147,1471,2219,103,UpVotes
38807,61585,0,22468,0,0,2147,1471,2219,103,UpVotes
38808,61586,0,22468,0,0,2147,1471,2219,103,UpVotes
38809,62340,0,22468,273,4,2147,1471,2219,103,UpVotes
38810,62342,0,22468,0,0,2147,1471,2219,103,UpVotes
38811,62343,0,22468,0,0,2147,1471,2219,103,UpVotes
38812,62426,2,22468,0,0,2147,1471,2219,103,UpVotes
38813,62472,0,22468,0,6,2147,1471,2219,103,UpVotes
38814,62479,2,22468,0,0,2147,1471,2219,103,UpVotes
38815,62575,2,22468,0,7,2147,1471,2219,103,UpVotes
38816,62842,3,22468,0,0,2147,1471,2219,103,UpVotes
